##2015년 8월 31일 http://www.krx.co.kr/에서 다운로드받음. ,,,,,,,,,,,,http://financialfreedom.kr/834,
market,code,company,categoryCode,category,stocks,capitalStock,parValue,currency,tel,address,code.yahoo,code.google,
코스닥,087220,스틸플라워,032401,1차 철강 제조업,"32,175,555","16,087,777,500",500,원(KRW),051-745-3000,"부산 해운대구 센텀서로30,25층(우동,케이엔엔타워)",087220.KQ,KOSDAQ:087220,
코스닥,013810,스페코,032902,특수 목적용 기계 제조업,"13,818,790","6,909,395,000",500,원(KRW),02-3498-3243,서울특별시 강남구 학동로 171 삼익빌딩 7층,013810.KQ,KOSDAQ:013810,
코스닥,039670,스포츠서울,105801,"서적, 잡지 및 기타 인쇄물 출판업","20,293,265","10,146,632,500",500,원(KRW),(02)2001-0072,"서울특별시 영등포구 경인로 775, 1동 5층(문래동3가, 에이스하이테크시티)",039670.KQ,KOSDAQ:039670,
코스닥,049830,승일,033309,그외 기타 제품 제조업,"6,132,112","3,066,056,000",500,원(KRW),032 -578 -1811,충청남도 천안시 서북구 직산읍 4산단1길 10,049830.KQ,KOSDAQ:049830,
코스닥,111610,승화프리텍,064201,기반조성 및 시설물 축조관련 전문공사업,"28,874,197","14,437,098,500",500,원(KRW),02-2277-7635,서울특별시 송파구 거마로 79 승화빌딩,111610.KQ,KOSDAQ:111610,
코스닥,020710,시공테크,137302,전문디자인업,"20,047,970","10,023,985,000",500,원(KRW),02-3438-0077,경기도 성남시 분당구 판교역로 225-20 시공빌딩,020710.KQ,KOSDAQ:020710,
코스닥,033170,시그네틱스,032601,반도체 제조업,"85,728,319","42,864,159,500",500,원(KRW),031-940-7400,경기도 파주시 탄현면 평화로 711,033170.KQ,KOSDAQ:033170,
코스닥,025320,시노펙스,032602,전자부품 제조업,"64,331,971","32,599,042,000",500,원(KRW),054 -289 -4021,경상북도 포항시 남구 대송면 송덕로 7,025320.KQ,KOSDAQ:025320,
코스닥,131090,시큐브,105802,소프트웨어 개발 및 공급업,"6,200,000","3,100,000,000",500,원(KRW),02-2028-1200,"서울특별시 구로구 디지털로26길 111 JnK디지털타워 801,802,803호",131090.KQ,KOSDAQ:131090,
코스닥,001000,신라섬유,126801,부동산 임대 및 공급업,"4,855,508","2,427,754,000",500,원(KRW),053-960-1246,대구 동구 각산동 291-1,001000.KQ,KOSDAQ:001000,
코스닥,025870,신라에스지,031002,수산물 가공 및 저장 처리업,"4,000,000","2,000,000,000",500,원(KRW),02-416-0771,서울특별시 송파구 백제고분로 362 (석촌동),025870.KQ,KOSDAQ:025870,
코스닥,065350,신성델타테크,032805,가정용 기기 제조업,"20,346,698","10,173,349,000",500,원(KRW),055-260-1000,경상남도 창원시 성산구 공단로271번길 39 신성델타테크(주),065350.KQ,KOSDAQ:065350,
코스닥,086830,신양,032604,통신 및 방송 장비 제조업,"32,709,839","16,354,919,500",500,원(KRW),032-232-2211,경기도 부천시 오정구 수도로105번길 25,086830.KQ,KOSDAQ:086830,
코스닥,017000,신원종합개발,064101,건물 건설업,"10,068,027","52,989,616,000","5,000",원(KRW),02-6908-7000,경기도 화성시 봉담읍 와우안길 109 103-213,017000.KQ,KOSDAQ:017000,
코스닥,012790,신일제약,032102,의약품 제조업,"7,900,000","3,950,000,000",500,원(KRW),02-2211-6711,충북 충주시 앙성면 본평리 산 5-1,012790.KQ,KOSDAQ:012790,
코스닥,138070,신진에스엠,032509,기타 금속가공제품 제조업,"8,972,183","4,486,091,500",500,원(KRW),031-369-7400,전라북도 장수군 장계면 장무로 352-73 (주)신진에스엠장수공장,138070.KQ,KOSDAQ:138070,
코스닥,203650,신한제2호SPAC,116601,금융지원 서비스업,"5,500,000","550,000,000",100,원(KRW),02-3772-4071,서울특별시 영등포구 여의대로 70 신한금융투자타워 5층 &nbsp,203650.KQ,KOSDAQ:203650,
코스닥,056700,신화인터텍,032202,플라스틱제품 제조업,"29,135,091","14,567,545,500",500,원(KRW),041-590-3300,충남 천안시 동남구 병천면 매봉로 308,056700.KQ,KOSDAQ:056700,
코스닥,187270,신화콘텍,032801,"전동기, 발전기 및 전기 변환 공급 제어 장치 제조업","7,469,661","3,734,830,500",500,원(KRW),031-432-1527,경기도 시흥시 옥구천동로44번길 4,187270.KQ,KOSDAQ:187270,
코스닥,066430,신후,147509,기타 사업지원 서비스업,"17,640,029","8,820,014,500",500,원(KRW),02-540-0047,"서울시 강남구 논현로 554, 4층(역삼동, 삼성빌딩)",066430.KQ,KOSDAQ:066430,
코스닥,007820,신흥기계,032901,일반 목적용 기계 제조업,"15,329,745","7,664,872,500",500,원(KRW),02-2090-9272,서울특별시 마포구 마포대로 20 다보빌딩,007820.KQ,KOSDAQ:007820,
코스닥,108320,실리콘웍스,032601,반도체 제조업,"16,264,300","8,132,150,000",500,원(KRW),042-712-7700,대전광역시 유성구 테크노2로 222,108320.KQ,KOSDAQ:108320,
코스닥,222800,심텍,032602,전자부품 제조업,"18,071,407","9,035,703,500",500,원(KRW),043-269-9000,충청북도 청주시 흥덕구 산단로 73 &nbsp,222800.KQ,KOSDAQ:222800,
코스닥,036710,심텍홀딩스,032602,전자부품 제조업,"15,402,829","7,701,414,500",500,원(KRW),02-3218-6100,충청북도 청주시 흥덕구 산단로 73,036710.KQ,KOSDAQ:036710,
코스닥,160980,싸이맥스,032902,특수 목적용 기계 제조업,"5,405,863","2,702,931,500",500,원(KRW),070-7732-5300,경기도 안성시 원곡면 기업단지로 159 &nbsp,160980.KQ,KOSDAQ:160980,
코스닥,010280,쌍용정보통신,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","40,464,034","40,464,034,000","1,000",원(KRW),02-2262-8114,서울특별시 중구 수표로 34 씨티센터타워 5층,010280.KQ,KOSDAQ:010280,
코스닥,051170,썬코어,032901,일반 목적용 기계 제조업,"32,427,213","16,213,606,500",500,원(KRW),031-937-5000,경기도 파주시 월롱면 엘지로 360번길 148-103,051170.KQ,KOSDAQ:051170,
코스닥,037760,쎄니트,032401,1차 철강 제조업,"32,384,932","16,192,466,000",500,원(KRW),02-598-1250,경상남도 의령군 의령읍 구룡로4남길 53,037760.KQ,KOSDAQ:037760,
코스닥,136510,쎄미시스코,032902,특수 목적용 기계 제조업,"5,400,000","2,700,000,000",500,원(KRW),031-237-3425,경기도 수원시 권선구 산업로 94,136510.KQ,KOSDAQ:136510,
코스닥,099320,쎄트렉아이,033103,"항공기,우주선 및 부품 제조업","3,659,990","1,829,995,000",500,원(KRW),042-365-7500,대전광역시 유성구 유성대로1628번길 21 (주)쎄트렉아이,099320.KQ,KOSDAQ:099320,
코스닥,049960,쎌바이오텍,032101,기초 의약물질 및 생물학적 제제 제조업,"9,400,000","4,700,000,000",500,원(KRW),031-987-6205-7,경기 김포시 월곶면 개곡리 134,049960.KQ,KOSDAQ:049960,
코스닥,050890,쏠리드,032604,통신 및 방송 장비 제조업,"21,475,406","10,737,703,000",500,원(KRW),031-627-6000,경기도 성남시 분당구 판교역로 220 쏠리드스페이스,050890.KQ,KOSDAQ:050890,
코스닥,099830,씨그널엔터테인먼트그룹,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","44,360,229","22,180,114,500",500,원(KRW),02-517-3355,서울특별시 강동구 양재대로 1498 호석빌딩,099830.KQ,KOSDAQ:099830,
코스닥,066790,씨씨에스,106002,텔레비전 방송업,"79,138,321","39,569,160,500",500,원(KRW),043-850-7104,충북 충주시 용산동 35,066790.KQ,KOSDAQ:066790,
코스닥,086200,씨앤비텍,032604,통신 및 방송 장비 제조업,"10,341,260","5,170,630,000",500,원(KRW),02-2109-1400,서울특별시 금천구 디지털로9길 68 대륭포스트타워 5차 19.20층,086200.KQ,KOSDAQ:086200,
코스닥,021880,씨엑스씨종합캐피탈,116409,기타 금융업,"20,634,874","20,634,874,000","1,000",원(KRW),02-2125-3200,전라북도 전주시 완산구 기린대로 213 전주대우빌딩 13층,021880.KQ,KOSDAQ:021880,
코스닥,115530,씨엔플러스,032801,"전동기, 발전기 및 전기 변환 공급 제어 장치 제조업","4,723,010","2,361,505,000",500,원(KRW),032-813-0970,인천시 남동구 논현로46번길 39-36,115530.KQ,KOSDAQ:115530,
코스닥,115480,씨유메디칼,032701,의료용 기기 제조업,"6,653,229","3,326,614,500",500,원(KRW),033-747-7657,강원도 원주시 문막읍 동화공단로 130-1,115480.KQ,KOSDAQ:115480,
코스닥,096530,씨젠,032103,의료용품 및 기타 의약관련제품 제조업,"26,230,924","13,115,462,000",500,원(KRW),02-2240-4036,서울특별시 송파구 오금로 91(방이동) 7층,096530.KQ,KOSDAQ:096530,
코스닥,900120,씨케이에이치,137105,"회사본부, 지주회사 및 경영컨설팅 서비스업","95,547,380","4,777,368",0.05,미국달러(USD),86-1395-0486-047,"케이만군도 그랜드케이만 KY1-1112, 조지타운 스코셔센터 4층 2804",900120.KQ,KOSDAQ:900120,
코스닥,101240,씨큐브,032001,기초화학물질 제조업,"7,579,080","3,789,540,000",500,원(KRW),043-531-2500,충청북도 진천군 진천읍 성중로 144 시큐브,101240.KQ,KOSDAQ:101240,
코스닥,060590,씨티씨바이오,074604,가정용품 도매업,"17,425,133","8,712,566,500",500,원(KRW),070-4033-0200,강원도 홍천군 홍천읍 생명과학관길 84강원도 홍천군 홍천읍 생명과학관길 94,060590.KQ,KOSDAQ:060590,
코스닥,036170,씨티엘,032601,반도체 제조업,"31,667,375","15,833,687,500",500,원(KRW),031 -205 -5300,경기도 안산시 단원구 신원로 91번길 38 (성곡동),036170.KQ,KOSDAQ:036170,
코스닥,013990,아가방컴퍼니,074604,가정용품 도매업,"32,760,000","16,380,000,000",500,원(KRW),02-527-1300,서울특별시 강남구 테헤란로 207 아가방빌딩,013990.KQ,KOSDAQ:013990,
코스닥,123860,아나패스,032601,반도체 제조업,"10,127,700","5,063,850,000",500,원(KRW),02-6922-7400,"서울특별시 구로구 디지털로31길 61 신세계아이앤씨빌딩 6층, 7층",123860.KQ,KOSDAQ:123860,
코스닥,050320,아남정보기술,074605,기계장비 및 관련 물품 도매업,"7,429,500","3,714,750,000",500,원(KRW),(02)2106-0606,서울 금천구 가산동 371-28 우림라이온스밸리 C동 1407~1412호,050320.KQ,KOSDAQ:050320,
코스닥,058220,아리온,032604,통신 및 방송 장비 제조업,"9,998,700","4,999,350,000",500,원(KRW),031-361-3000,경기 안양시 동안구 호계2동 894 피카빌딩 3층,058220.KQ,KOSDAQ:058220,
코스닥,052710,아모텍,032602,전자부품 제조업,"9,743,406","4,871,703,000",500,원(KRW),(031)989-0506,인천 남동구 남촌동 617 남동공단 5블럭 1롯트,052710.KQ,KOSDAQ:052710,
코스닥,074430,아미노로직스,074607,기타 전문 도매업,"73,252,320","7,325,232,000",100,원(KRW),02-761-4570,서울특별시 강남구 역삼로 151 삼오빌딩3층 301호,074430.KQ,KOSDAQ:074430,
코스닥,092040,아미코젠,031007,기타 식품 제조업,"8,669,450","4,334,725,000",500,원(KRW),055-759-6161,경상남도 진주시 진성면 동부로1259번길 64,092040.KQ,KOSDAQ:092040,
코스닥,083930,아바코,032902,특수 목적용 기계 제조업,"15,996,505","7,998,252,500",500,원(KRW),053-583-8150,대구 달서구 월암동 1107번지,083930.KQ,KOSDAQ:083930,
코스닥,149950,아바텍,032602,전자부품 제조업,"16,307,500","8,153,750,000",500,원(KRW),053-592-4060,대구광역시 달서구 달서대로 85길 100,149950.KQ,KOSDAQ:149950,
코스닥,036010,아비코전자,032801,"전동기, 발전기 및 전기 변환 공급 제어 장치 제조업","12,772,626","6,636,313,000",500,원(KRW),031-730-5114,경기도 성남시 중원구 둔촌대로388번길 31,036010.KQ,KOSDAQ:036010,
코스닥,050860,아세아텍,032902,특수 목적용 기계 제조업,"17,500,000","8,750,000,000",500,원(KRW),535807777,대구 달성군 유가면 금리 168,050860.KQ,KOSDAQ:050860,
코스닥,067390,아스트,033103,"항공기,우주선 및 부품 제조업","13,797,653","7,150,826,500",500,원(KRW),055-851-7000,경상남도 사천시 사남면 공단1로 23-65 &nbsp,067390.KQ,KOSDAQ:067390,
코스닥,127710,아시아경제,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개서비스업","25,244,030","12,622,015,000",500,원(KRW),02-2200-2197,"서울특별시 중구 충무로 29 아시아미디어타워 10층,11층 &nbsp",127710.KQ,KOSDAQ:127710,
코스닥,143160,아이디스,032604,통신 및 방송 장비 제조업,"10,716,390","5,358,195,000",500,원(KRW),02-3429-9121,대전 유성구 관평동 1301,143160.KQ,KOSDAQ:143160,
코스닥,054800,아이디스홀딩스,137105,"회사본부, 지주회사 및 경영컨설팅 서비스업","10,347,756","5,173,878,000",500,원(KRW),042-933-9677,대전 유성구 관평동 1301,054800.KQ,KOSDAQ:054800,
코스닥,078780,아이디에스,032602,전자부품 제조업,"7,448,265","3,724,132,500",500,원(KRW),031-329-8500,경기도 용인시 처인구 남사면 완장천로 118-22,078780.KQ,KOSDAQ:078780,
코스닥,060570,아이리버,032605,영상 및 음향기기 제조업,"31,096,196","15,548,098,000",500,원(KRW),(02)3019-1700,서울특별시 서초구 방배로18길 5 BH빌딩,060570.KQ,KOSDAQ:060570,
코스닥,099190,아이센스,032701,의료용 기기 제조업,"9,099,289","4,549,644,500",500,원(KRW),02-916-6191,서울특별시 서초구 반포대로28길 43 아이센스 빌딩,099190.KQ,KOSDAQ:099190,
코스닥,214430,아이쓰리시스템,032602,전자부품 제조업,"3,317,400","1,685,980,000",500,원(KRW),070-4162-0781,대전광역시 유성구 테크노5로 69,214430.KQ,KOSDAQ:214430,
코스닥,040910,아이씨디,032902,특수 목적용 기계 제조업,"16,450,664","8,225,332,000",500,원(KRW),031-678-3333,경기도 안성시 대덕면 만세로 274,040910.KQ,KOSDAQ:040910,
코스닥,068940,아이씨케이,032602,전자부품 제조업,"12,471,889","6,235,944,500",500,원(KRW),053-592-3433,대구광역시 달서구 호산동로7길 17,068940.KQ,KOSDAQ:068940,
코스닥,052860,아이앤씨,032601,반도체 제조업,"14,207,903","7,103,951,500",500,원(KRW),031-696-3300,경기도 성남시 분당구 판교로255번길 24,052860.KQ,KOSDAQ:052860,
코스닥,069920,아이에스이커머스,074709,무점포 소매업,"25,514,093","12,757,046,500",500,원(KRW),02-3218-3018,"서울특별시 강남구 영동대로 648 (삼성동,삼안빌딩 5층)",069920.KQ,KOSDAQ:069920,
코스닥,038880,아이에이,032602,전자부품 제조업,"32,547,943","16,273,971,500",500,원(KRW),02 -3015-1300,서울특별시 송파구 송파대로22길 5-23,038880.KQ,KOSDAQ:038880,
코스닥,101390,아이엠,074605,기계장비 및 관련 물품 도매업,"18,318,009","9,159,004,500",500,원(KRW),031-231-3114,경기도 화성시 삼성1로3길 19,101390.KQ,KOSDAQ:101390,
코스닥,114810,아이원스,032902,특수 목적용 기계 제조업,"10,495,566","5,247,783,000",500,원(KRW),031-238-7785,경기도 화성시 동탄지성로412번길 30-5 (반월동),114810.KQ,KOSDAQ:114810,
코스닥,031310,아이즈비전,074709,무점포 소매업,"15,772,574","7,886,287,000",500,원(KRW),02-6330-5051,서울특별시 영등포구 여의공원로 101 여의도동 CCMM빌딩 7층 701호702호,031310.KQ,KOSDAQ:031310,
코스닥,059100,아이컴포넌트,032602,전자부품 제조업,"6,754,625","3,377,312,500",500,원(KRW),031-719-4316,경기도 평택시 팽성읍 추팔산단1길 23,059100.KQ,KOSDAQ:059100,
코스닥,052460,아이크래프트,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","8,053,968","4,026,984,000",500,원(KRW),(02)541-0474,서울특별시 강남구 언주로 726 두산빌딩 12층,052460.KQ,KOSDAQ:052460,
코스닥,119830,아이텍반도체,137309,"그외 기타 전문, 과학 및 기술 서비스업","5,209,046","2,604,523,000",500,원(KRW),031-436-2302,경기도 화성시 동탄면 동탄산단4길 9-15 -,119830.KQ,KOSDAQ:119830,
코스닥,124500,아이티센,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","4,420,192","2,210,096,000",500,원(KRW),02-3497-8300,서울특별시 서초구 반포대로13 아이티센빌딩,124500.KQ,KOSDAQ:124500,
코스닥,032080,아즈텍WB,031304,"섬유제품 염색, 정리 및 마무리 가공업","16,081,287","8,040,643,500",500,원(KRW),051 -202 -3101,부산광역시 사하구 하신번영로 99,032080.KQ,KOSDAQ:032080,
코스닥,059120,아진엑스텍,032601,반도체 제조업,"5,630,000","2,815,000,000",500,원(KRW),053-593-3700,대구광역시 달서구 성서공단로11길 27 &nbsp,059120.KQ,KOSDAQ:059120,
코스닥,056730,아큐픽스,032605,영상 및 음향기기 제조업,"40,555,602","20,277,801,000",500,원(KRW),031-724-2222,"경기도 성남시 분당구 대왕판교로 660 유스페이스1 A동 9층,10층",056730.KQ,KOSDAQ:056730,
코스닥,023890,아트라스BX,032802,일차전지 및 축전지 제조업,"9,150,000","9,150,000,000","1,000",원(KRW),042-620-4262,대전광역시 대덕구 대전로1331번길 185 아트라스비엑스,023890.KQ,KOSDAQ:023890,
코스닥,067160,아프리카TV,105802,소프트웨어 개발 및 공급업,"10,328,867","5,164,433,500",500,원(KRW),031-622-8100,"경기도 성남시 분당구 판교로228번길 15 판교7벤처밸리3 1단지 2동 201, 901호",067160.KQ,KOSDAQ:067160,
코스닥,001540,안국약품,032102,의약품 제조업,"13,042,420","6,521,210,000",500,원(KRW),02 -3289-4221,서울 영등포구 대림동 993-75,001540.KQ,KOSDAQ:001540,
코스닥,053800,안랩,105802,소프트웨어 개발 및 공급업,"10,013,855","5,182,644,500",500,원(KRW),031-722-8000,경기도 성남시 분당구 판교역로 220,053800.KQ,KOSDAQ:053800,
코스닥,131370,알서포트,105802,소프트웨어 개발 및 공급업,"53,267,083","5,326,708,300",100,원(KRW),070-7011-3900,"서울특별시 송파구 위례성대로 1010층, 11층, 12층 (방이동, 에스타워)",131370.KQ,KOSDAQ:131370,
코스닥,096610,알에프세미,032601,반도체 제조업,"8,120,970","4,060,485,000",500,원(KRW),042-823-9682,대전광역시 서구 둔산로 52 미라클빌딩 11층,096610.KQ,KOSDAQ:096610,
